datetime,Close,High,Low,Open,Volume
2021-03-01,128.74600219726562,128.93299865722656,128.19000244140625,128.72799682617188,0
2021-03-02,128.7100067138672,128.94000244140625,128.1929931640625,128.73199462890625,0
2021-03-03,129.01499938964844,129.4250030517578,128.7469940185547,129.0050048828125,0
2021-03-04,129.0,129.625,128.9239959716797,128.98399353027344,0
2021-03-05,129.19000244140625,129.57000732421875,128.86300659179688,129.20599365234375,0
2021-03-08,129.28799438476562,129.3040008544922,128.75999450683594,129.24400329589844,0
2021-03-09,129.10299682617188,129.531005859375,129.0399932861328,129.09100341796875,0
2021-03-10,129.14999389648438,129.4219970703125,129.0500030517578,129.15499877929688,0
2021-03-11,129.3090057373047,129.88699340820312,129.22000122070312,129.30999755859375,0
2021-03-12,130.08200073242188,130.343994140625,129.80999755859375,130.08599853515625,0
2021-03-15,130.3820037841797,130.47300720214844,130.0,130.3939971923828,0
2021-03-16,130.1490020751953,130.38699340820312,129.49200439453125,130.14700317382812,0
2021-03-17,129.76199340820312,130.09100341796875,129.75599670410156,129.75599670410156,0
2021-03-18,130.4770050048828,130.65699768066406,129.91000366210938,130.4770050048828,0
2021-03-19,129.81900024414062,129.91700744628906,129.30999755859375,129.81100463867188,0
2021-03-22,129.3679962158203,129.8159942626953,129.13400268554688,129.3990020751953,0
2021-03-23,129.80299377441406,129.91000366210938,128.8769989013672,129.802001953125,0
2021-03-24,128.4810028076172,128.843994140625,128.27999877929688,128.4969940185547,0
2021-03-25,128.50599670410156,128.927001953125,128.4980010986328,128.51199340820312,0
2021-03-26,128.5709991455078,129.44500732421875,128.5290069580078,128.56399536132812,0
2021-03-29,129.41200256347656,129.38999938964844,128.83299255371094,129.38999938964844,0
2021-03-30,129.25999450683594,129.54299926757812,129.17999267578125,129.25,0
2021-03-31,129.30999755859375,130.03599548339844,129.26199340820312,129.28700256347656,0
2021-04-01,129.87100219726562,130.2100067138672,129.63999938964844,129.875,0
2021-04-02,130.27000427246094,130.31199645996094,130.02999877929688,130.28700256347656,0
2021-04-05,130.2100067138672,130.2480010986328,129.80999755859375,130.20899963378906,0
2021-04-06,130.21200561523438,130.5590057373047,129.83399963378906,130.23899841308594,0
2021-04-07,130.36500549316406,130.66700744628906,130.1510009765625,130.36700439453125,0
2021-04-08,130.4199981689453,130.46400451660156,129.5760040283203,130.4409942626953,0
2021-04-09,130.26600646972656,130.54299926757812,130.02999877929688,130.25,0
2021-04-12,130.50999450683594,130.5959930419922,129.8800048828125,130.51699829101562,0
2021-04-13,130.29200744628906,130.4949951171875,129.8090057373047,130.28599548339844,0
2021-04-14,130.197998046875,130.50599670410156,130.04200744628906,130.21499633789062,0
2021-04-15,130.48599243164062,130.52099609375,130.0399932861328,130.4600067138672,0
2021-04-16,130.0959930419922,130.531005859375,129.97300720214844,130.06700134277344,0
2021-04-19,130.1219940185547,130.27499389648438,129.69000244140625,130.0780029296875,0
2021-04-20,130.16000366210938,130.94000244140625,130.01400756835938,130.18699645996094,0
2021-04-21,130.11000061035156,130.13800048828125,129.64999389648438,130.10499572753906,0
2021-04-22,130.05499267578125,130.4459991455078,129.7010040283203,130.0399932861328,0
2021-04-23,129.7239990234375,130.3040008544922,129.60000610351562,129.70199584960938,0
2021-04-26,130.41799926757812,130.66700744628906,130.22300720214844,130.41900634765625,0
2021-04-27,130.70199584960938,131.12600708007812,130.58299255371094,130.66000366210938,0
2021-04-28,131.48500061035156,131.67999267578125,131.3800048828125,131.4600067138672,0
2021-04-29,131.67999267578125,132.3520050048828,131.58999633789062,131.67523193359375,0
2021-04-30,132.05099487304688,132.17999267578125,131.4199981689453,132.0709991455078,0
2021-05-03,131.41000366210938,132.14500427246094,131.42999267578125,131.42999267578125,0
2021-05-04,131.52000427246094,131.63099670410156,131.1490020751953,131.5489959716797,0
2021-05-05,131.35299682617188,131.45399475097656,131.0,131.32000732421875,0
2021-05-06,131.1439971923828,131.84100341796875,131.11399841308594,131.11399841308594,0
2021-05-07,131.5399932861328,132.0030059814453,131.47000122070312,131.52999877929688,0
2021-05-10,132.13600158691406,132.51600646972656,132.093994140625,132.1300048828125,0
2021-05-11,132.14300537109375,132.45899963378906,131.79400634765625,132.14199829101562,0
2021-05-12,132.0240020751953,132.38499450683594,131.72999572753906,132.00999450683594,0
2021-05-13,132.44700622558594,132.7259979248047,132.0469970703125,132.5050048828125,0
2021-05-14,132.26199340820312,132.83799743652344,132.24000549316406,132.27000427246094,0
2021-05-17,132.93600463867188,132.93600463867188,132.5,132.91000366210938,0
2021-05-18,132.79400634765625,133.14700317382812,132.7100067138672,132.8209991455078,0
2021-05-19,133.06300354003906,133.42799377441406,132.6439971923828,133.0489959716797,0
2021-05-20,132.98599243164062,133.0850067138672,132.7100067138672,132.97300720214844,0
2021-05-21,133.07899475097656,133.20399475097656,132.5399932861328,133.05099487304688,0
2021-05-24,132.67999267578125,133.04100036621094,132.50999450683594,132.66299438476562,0
2021-05-25,132.9199981689453,133.5919952392578,132.8300018310547,132.91900634765625,0
2021-05-26,133.23599243164062,133.4135284423828,133.05999755859375,133.2689971923828,0
2021-05-27,133.1020050048828,133.9290008544922,132.9199981689453,133.1009979248047,0
2021-05-28,133.88800048828125,133.99099731445312,133.61000061035156,133.88999938964844,0
2021-05-31,133.96800231933594,133.98300170898438,133.64999389648438,133.98300170898438,0
2021-06-01,133.93899536132812,134.125,133.74000549316406,133.9290008544922,0
2021-06-02,133.7689971923828,134.05999755859375,133.63999938964844,133.76400756835938,0
2021-06-03,133.80999755859375,133.91099548339844,133.63400268554688,133.8070068359375,0
2021-06-04,133.7530059814453,133.76499938964844,133.13999938964844,133.75999450683594,0
2021-06-07,133.36000061035156,133.33999633789062,132.8699951171875,133.33999633789062,0
2021-06-08,133.17999267578125,133.41299438476562,133.1199951171875,133.21299743652344,0
2021-06-09,133.2480010986328,133.61300659179688,133.17999267578125,133.26199340820312,0
2021-06-10,133.49200439453125,133.74099731445312,133.10000610351562,133.51100158691406,0
2021-06-11,133.1739959716797,133.40699768066406,132.75,133.16000366210938,0
2021-06-14,132.85400390625,133.38400268554688,132.66000366210938,132.88999938964844,0
2021-06-15,133.39199829101562,133.6699981689453,133.2779998779297,133.36000061035156,0
2021-06-16,133.4709930419922,133.5760040283203,133.05999755859375,133.46400451660156,0
2021-06-17,132.86599731445312,132.85400390625,131.2899932861328,132.83999633789062,0
2021-06-18,131.4239959716797,131.4080047607422,130.61599731445312,131.4080047607422,0
2021-06-21,130.80999755859375,131.38800048828125,130.06100463867188,130.781005859375,0
2021-06-22,131.4499969482422,131.9290008544922,131.1999969482422,131.4810028076172,0
2021-06-23,132.0800018310547,132.68499755859375,132.00999450683594,132.1199951171875,0
2021-06-24,132.39999389648438,132.55299377441406,132.11000061035156,132.38999938964844,0
2021-06-25,132.3070068359375,132.4530029296875,132.13999938964844,132.29600524902344,0
2021-06-28,132.3249969482422,132.3260040283203,131.84800720214844,132.3260040283203,0
2021-06-29,131.93099975585938,131.93600463867188,131.27999877929688,131.93600463867188,0
2021-06-30,131.54100036621094,131.6510009765625,131.25999450683594,131.51300048828125,0
2021-07-01,131.7519989013672,132.42599487304688,131.5500030517578,131.7429962158203,0
2021-07-02,132.16600036621094,132.218994140625,131.66000366210938,132.18499755859375,0
2021-07-05,131.75,131.8560028076172,131.52999877929688,131.7550048828125,0
2021-07-06,131.5709991455078,131.84800720214844,130.7050018310547,131.55099487304688,0
2021-07-07,130.7570037841797,131.03399658203125,130.46099853515625,130.6929931640625,0
2021-07-08,130.4720001220703,130.45899963378906,129.6300048828125,130.45899963378906,0
2021-07-09,130.06900024414062,130.8260040283203,129.9459991455078,130.05499267578125,0
2021-07-12,130.8489990234375,130.9810028076172,130.46299743652344,130.84100341796875,0
2021-07-13,130.8885955810547,131.08099365234375,130.30799865722656,130.8990020751953,0
2021-07-14,130.2259979248047,130.41900634765625,130.03199768066406,130.21600341796875,0
2021-07-15,130.14300537109375,130.16900634765625,129.7899932861328,130.1529998779297,0
2021-07-16,129.66000366210938,130.27099609375,129.6300048828125,129.6510009765625,0
2021-07-19,129.7899932861328,129.83099365234375,128.88999938964844,129.80499267578125,0
2021-07-20,129.16200256347656,129.45199584960938,128.64999389648438,129.16400146484375,0
2021-07-21,129.50999450683594,130.13999938964844,129.13999938964844,129.52099609375,0
2021-07-22,130.0050048828125,130.29400634765625,129.5500030517578,129.9949951171875,0
2021-07-23,129.66400146484375,130.17599487304688,129.64500427246094,129.65699768066406,0
2021-07-26,130.14100646972656,130.3159942626953,129.68600463867188,130.13400268554688,0
2021-07-27,130.2100067138672,130.26600646972656,129.5500030517578,130.21499633789062,0
2021-07-28,129.79800415039062,130.0500030517578,129.61000061035156,129.79400634765625,0
2021-07-29,130.16700744628906,130.53199768066406,129.89999389648438,130.14999389648438,0
2021-07-30,130.05999755859375,130.4929962158203,130.0260009765625,130.07699584960938,0
2021-08-02,130.18099975585938,130.4080047607422,129.66700744628906,130.14700317382812,0
2021-08-03,129.74400329589844,129.86300659179688,129.17999267578125,129.7480010986328,0
2021-08-04,129.36099243164062,129.81300354003906,129.14999389648438,129.3470001220703,0
2021-08-05,129.6479949951172,129.9969940185547,129.625,129.65499877929688,0
2021-08-06,129.875,129.96331787109375,129.5800018310547,129.86700439453125,0
2021-08-09,129.52000427246094,129.63699340820312,129.38999938964844,129.5399932861328,0
2021-08-10,129.45599365234375,129.66600036621094,129.39999389648438,129.45899963378906,0
2021-08-11,129.61700439453125,129.7989959716797,129.57000732421875,129.61399841308594,0
2021-08-12,129.5970001220703,129.69200134277344,129.39999389648438,129.58299255371094,0
2021-08-13,129.5590057373047,129.69000244140625,129.3699951171875,129.57699584960938,0
2021-08-16,129.29100036621094,129.2729949951172,128.49000549316406,129.2729949951172,0
2021-08-17,128.7209930419922,128.86099243164062,128.35000610351562,128.71400451660156,0
2021-08-18,128.2570037841797,128.75900268554688,128.22000122070312,128.25900268554688,0
2021-08-19,128.54299926757812,128.7010040283203,127.94200134277344,128.56199645996094,0
2021-08-20,128.1699981689453,128.36900329589844,127.93000030517578,128.1840057373047,0
2021-08-23,128.47000122070312,129.13600158691406,128.47476196289062,128.52999877929688,0
2021-08-24,128.80599975585938,129.0330047607422,128.58999633789062,128.80299377441406,0
2021-08-25,128.95700073242188,129.38800048828125,128.75,128.9969940185547,0
2021-08-26,129.4600067138672,129.75599670410156,129.24000549316406,129.47500610351562,0
2021-08-27,129.32000732421875,129.7270050048828,129.14999389648438,129.32000732421875,0
2021-08-30,129.61399841308594,129.6840057373047,129.47000122070312,129.5989990234375,0
2021-08-31,129.6909942626953,130.16400146484375,129.5800018310547,129.68600463867188,0
2021-09-01,129.9720001220703,130.44200134277344,129.97000122070312,129.97799682617188,0
2021-09-02,130.36000061035156,130.56300354003906,130.1300048828125,130.3820037841797,0
2021-09-03,130.52999877929688,130.73800659179688,130.1999969482422,130.54299926757812,0
2021-09-06,130.45700073242188,130.49600219726562,130.24000549316406,130.4739990234375,0
2021-09-07,130.3979949951172,130.593994140625,130.29200744628906,130.39199829101562,0
2021-09-08,130.62399291992188,130.68699645996094,130.1699981689453,130.6219940185547,0
2021-09-09,130.27000427246094,130.28700256347656,129.6699981689453,130.22000122070312,0
2021-09-10,129.78500366210938,130.27000427246094,129.677001953125,129.78700256347656,0
2021-09-13,129.8300018310547,129.94200134277344,129.5800018310547,129.82200622558594,0
2021-09-14,129.89599609375,130.1820068359375,129.5800018310547,129.90499877929688,0
2021-09-15,129.4969940185547,129.5,129.0489959716797,129.48500061035156,0
2021-09-16,129.28199768066406,129.33999633789062,128.58999633789062,129.29100036621094,0
